"X","avg_stars","median_stars","std_stars","avg_cool","median_cool","std_cool","avg_useful","median_useful","std_useful","avg_funny","median_funny","std_funny","Take.out","Caters","Noise.Level","Delivery","Has.TV","Outdoor.Seating","Alcohol","Waiter.Service","Accepts.Credit.Cards","Good.for.Kids","Good.For.Groups","Price.Range","top10percent"
1277,3,3,1.58113883008419,0,0,0,1.2,1,1.6431676725155,0.4,0,0.894427190999916,"True","False","quiet","False","False","True","full_bar","True","True","False","True",3,"1"
1278,2.4,2,0.547722557505166,1,1,0.707106781186548,2.4,2,1.67332005306815,1,1,0.707106781186548,"True","True","average","False","True","True","full_bar","True","True","False","True",2,"0"
1279,4,4,0,0.6,0,0.894427190999916,0.8,0,1.30384048104053,0.6,0,0.894427190999916,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
1280,3,3,1,0.6,0,0.894427190999916,1,0,1.4142135623731,0.6,0,0.894427190999916,"True","False","average","False","False","False","none","False","True","True","True",1,"0"
1281,4,4,0.707106781186548,0.2,0,0.447213595499958,0.8,1,0.836660026534076,0,0,0,"True","True","average","False","True","True","full_bar","True","True","True","True",3,"0"
1282,3.8,4,1.6431676725155,0.6,1,0.547722557505166,2.2,2,1.30384048104053,0.6,0,0.894427190999916,"True","True","quiet","True","False","False","none","True","True","True","True",1,"0"
1283,2.8,3,0.836660026534076,0.2,0,0.447213595499958,1.6,2,1.14017542509914,0,0,0,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
1284,3.2,2,1.6431676725155,1.2,1,0.836660026534076,3.8,4,2.58843582110896,0.6,1,0.547722557505166,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
1285,3.6,5,1.94935886896179,0.4,0,0.547722557505166,0.8,0,1.30384048104053,0.2,0,0.447213595499958,"True","False","average","False","True","False","full_bar","True","True","True","True",2,"0"
1286,3.4,4,1.34164078649987,0.8,0,1.30384048104053,1.8,1,1.92353840616713,0.6,0,1.34164078649987,"True","True","average","False","False","False","full_bar","True","True","False","True",2,"0"
1287,4.4,4,0.547722557505166,0.8,1,0.836660026534076,1.4,1,1.14017542509914,0.8,1,0.836660026534076,"True","True","average","False","False","False","none","False","True","True","True",1,"0"
1288,4.6,5,0.547722557505166,1,1,1,1.6,1,1.51657508881031,1.2,1,0.836660026534076,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"1"
1289,4.4,5,0.894427190999916,0.8,0,1.30384048104053,1.2,1,1.30384048104053,0.8,1,0.836660026534076,"False","True","average","False","True","True","full_bar","True","True","True","True",2,"1"
1290,5,5,0,2.8,1,2.48997991959775,2.8,3,1.78885438199983,0,0,0,"True","True","average","True","True","False","none","False","True","True","True",1,"1"
1291,3.6,4,0.547722557505166,0.6,0,0.894427190999916,1.2,1,1.30384048104053,0,0,0,"True","False","average","False","True","True","full_bar","True","True","True","True",2,"0"
1292,3.4,3,1.51657508881031,1.4,1,1.67332005306815,2.6,3,1.81659021245849,0,0,0,"True","False","average","False","True","True","full_bar","True","True","True","True",2,"0"
1293,4.2,4,0.447213595499958,1.8,2,1.09544511501033,2.8,2,1.30384048104053,0.2,0,0.447213595499958,"True","False","average","False","True","False","beer_and_wine","True","True","True","True",2,"0"
1294,3.6,4,0.547722557505166,0.4,0,0.547722557505166,0.4,0,0.547722557505166,0,0,0,"True","False","average","False","False","True","none","False","True","True","True",1,"0"
1295,4.6,5,0.894427190999916,0.2,0,0.447213595499958,1.2,1,0.836660026534076,0.2,0,0.447213595499958,"True","True","average","False","True","True","none","False","True","True","True",2,"0"
1296,4.4,5,0.894427190999916,0.4,0,0.547722557505166,1.4,1,1.51657508881031,0,0,0,"False","True","quiet","False","False","False","full_bar","True","True","False","True",3,"1"
1297,4,4,1.22474487139159,0.6,0,0.894427190999916,1.8,2,1.30384048104053,1,1,1,"True","True","average","False","True","True","none","True","True","True","True",3,"0"
1298,3.6,4,0.547722557505166,2,2,0,1.6,2,0.547722557505166,0.2,0,0.447213595499958,"True","False","average","False","False","False","full_bar","True","True","True","True",1,"0"
1299,2.8,2,1.09544511501033,1,0,1.4142135623731,0.8,0,1.09544511501033,0,0,0,"True","True","average","False","False","False","none","True","True","True","False",1,"0"
1300,3.4,4,0.894427190999916,0.8,0,1.30384048104053,2.6,3,2.07364413533277,2.8,2,2.77488738510232,"True","False","average","False","True","False","full_bar","True","True","False","True",2,"0"
1301,4.6,5,0.547722557505166,2.8,0,6.26099033699941,3,0,6.16441400296898,1.8,0,4.02492235949962,"True","False","average","False","False","True","none","False","True","True","True",1,"0"
1302,4.2,5,1.30384048104053,0.2,0,0.447213595499958,0.4,0,0.894427190999916,0.4,0,0.894427190999916,"True","True","average","False","True","True","full_bar","True","True","False","True",2,"0"
1303,3.2,3,1.48323969741913,1,0,1.4142135623731,1.8,0,2.68328157299975,1.4,0,2.19089023002066,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
1304,4.2,4,0.447213595499958,1.4,1,1.51657508881031,1.8,3,1.6431676725155,0.8,0,1.09544511501033,"True","True","average","False","True","False","none","True","True","True","True",1,"0"
1305,2.4,2,1.51657508881031,4,2,4.52769256906871,4,3,3.53553390593274,6.6,8,6.46529195009785,"True","True","average","False","True","True","full_bar","True","True","True","True",1,"0"
1306,4,4,0.707106781186548,2.4,3,1.34164078649987,2.6,3,1.51657508881031,1.6,1,1.34164078649987,"True","True","average","True","True","True","full_bar","True","True","True","True",2,"0"
1307,3.6,3,0.894427190999916,0.8,0,1.78885438199983,1.6,1,1.51657508881031,0.4,0,0.894427190999916,"False","False","average","False","False","True","full_bar","True","True","False","True",1,"0"
1308,4.6,5,0.547722557505166,0.8,1,0.836660026534076,1.8,2,1.48323969741913,0,0,0,"True","False","quiet","False","False","False","beer_and_wine","True","True","True","True",2,"0"
1309,3.8,4,0.447213595499958,1.6,2,0.547722557505166,2,2,1,0.6,1,0.547722557505166,"True","True","average","False","True","True","full_bar","True","True","True","True",1,"0"
1310,4.4,4,0.547722557505166,2.4,2,1.51657508881031,2.8,2,2.16794833886788,1.4,1,0.894427190999916,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
1311,3,3,1,0,0,0,0,0,0,0.6,0,0.894427190999916,"True","True","quiet","True","True","False","beer_and_wine","True","True","True","True",1,"0"
1312,3.2,4,1.30384048104053,1.6,0,3.57770876399966,2.8,2,3.11448230047949,1,0,1.73205080756888,"False","True","average","False","True","True","beer_and_wine","True","True","True","True",2,"0"
1313,4.4,4,0.547722557505166,0.8,0,1.30384048104053,3,3,1.4142135623731,0.8,0,1.30384048104053,"True","False","quiet","False","False","False","none","False","True","True","False",1,"1"
1314,5,5,0,1,1,1,2,2,0.707106781186548,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
1315,4.6,5,0.894427190999916,2.6,2,2.40831891575846,4.2,5,2.58843582110896,3,3,2.54950975679639,"True","True","average","True","False","True","beer_and_wine","False","True","True","True",1,"1"
1316,5,5,0,1.8,2,0.836660026534076,5,3,3.39116499156263,1.6,1,1.34164078649987,"True","False","average","False","True","True","beer_and_wine","True","True","True","True",1,"0"
1317,4.4,4,0.547722557505166,0.6,0,1.34164078649987,0.6,0,0.894427190999916,0.8,0,1.78885438199983,"True","False","loud","True","True","True","full_bar","True","True","False","True",1,"0"
1318,2.4,2,1.14017542509914,1.4,1,1.67332005306815,2.4,2,2.30217288664427,1.4,1,1.67332005306815,"False","True","average","False","False","False","full_bar","True","True","False","True",4,"0"
1319,4,4,0.707106781186548,1.4,0,1.94935886896179,1.4,1,1.67332005306815,0.4,0,0.894427190999916,"True","False","loud","False","False","False","full_bar","True","True","True","True",3,"0"
1320,3.8,4,0.836660026534076,0.8,0,1.78885438199983,2,1,2.91547594742265,0,0,0,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
1321,4.4,4,0.547722557505166,1.2,0,1.78885438199983,2.6,1,3.20936130717624,1,0,1.4142135623731,"True","False","quiet","False","False","False","none","False","False","True","False",1,"1"
1322,2.8,3,1.48323969741913,0.4,0,0.894427190999916,1.6,2,0.547722557505166,1,1,0.707106781186548,"True","True","average","False","True","True","full_bar","True","True","False","True",2,"0"
1323,3.8,4,1.09544511501033,0.4,0,0.894427190999916,0.6,0,1.34164078649987,0,0,0,"True","False","average","False","False","True","full_bar","True","True","False","True",4,"0"
1324,4.6,5,0.894427190999916,0.6,1,0.547722557505166,1.8,2,0.836660026534076,0.2,0,0.447213595499958,"False","False","average","False","False","True","full_bar","True","True","False","True",2,"0"
1325,2.6,1,2.19089023002066,2,0,3.46410161513775,2.8,1,4.65832587954085,1.8,0,3.03315017762062,"True","False","average","False","True","False","full_bar","True","True","True","True",2,"0"
1326,4.6,5,0.547722557505166,0.8,0,1.09544511501033,0.8,0,1.09544511501033,0,0,0,"True","True","average","False","True","True","none","False","True","True","True",2,"0"
1327,3.2,3,1.78885438199983,0.2,0,0.447213595499958,1.8,1,2.16794833886788,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
1328,3.6,4,1.14017542509914,1.4,1,2.07364413533277,1.4,1,2.07364413533277,0.8,0,1.09544511501033,"True","True","loud","False","False","False","full_bar","True","True","False","True",2,"0"
1329,2.2,2,1.09544511501033,1.6,2,1.14017542509914,2.8,2,1.6431676725155,0.8,1,0.447213595499958,"True","True","quiet","True","True","False","none","True","True","True","True",2,"0"
1330,3.8,3,1.09544511501033,0.8,0,1.78885438199983,2.8,1,3.63318042491699,2,0,4.47213595499958,"True","True","average","False","True","True","full_bar","True","True","False","True",2,"0"
1331,3.8,4,0.447213595499958,0.6,0,0.894427190999916,0.6,0,1.34164078649987,0.2,0,0.447213595499958,"True","True","average","True","True","True","none","False","True","True","True",1,"0"
1332,3.8,4,0.447213595499958,0.4,0,0.894427190999916,0.6,0,0.894427190999916,0.2,0,0.447213595499958,"True","False","average","False","False","True","none","False","True","True","True",1,"0"
1333,4,4,1,0.2,0,0.447213595499958,3.4,3,3.36154726279432,1,0,1.73205080756888,"False","False","average","False","False","False","full_bar","True","True","False","True",4,"0"
1334,3.8,4,0.447213595499958,0.6,0,0.894427190999916,1.4,2,1.34164078649987,0.8,0,1.78885438199983,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
1335,3.4,4,1.34164078649987,0.2,0,0.447213595499958,1.4,1,1.67332005306815,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
1336,3.6,4,1.67332005306815,0.2,0,0.447213595499958,0.8,1,0.836660026534076,1,1,0.707106781186548,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
1337,3.4,3,1.14017542509914,4,3,4.12310562561766,5,3,4.69041575982343,4.8,2,6.1400325732035,"True","True","average","True","True","False","beer_and_wine","False","True","True","True",1,"0"
1338,3.6,4,0.547722557505166,0.2,0,0.447213595499958,0.2,0,0.447213595499958,0.4,0,0.547722557505166,"False","False","average","False","True","False","full_bar","True","True","False","True",3,"0"
1339,1.2,1,0.447213595499958,0.4,0,0.547722557505166,6,6,5.52268050859363,0.4,0,0.547722557505166,"True","True","average","False","True","True","full_bar","True","True","True","True",4,"0"
1340,4.8,5,0.447213595499958,3.6,1,5.94138031100518,3.4,1,5.41294744108974,3.8,0,7.94984276574072,"True","True","average","False","True","True","full_bar","True","True","True","True",3,"0"
1341,4.4,4,0.547722557505166,1.2,0,1.78885438199983,2.4,1,2.50998007960223,0.4,0,0.894427190999916,"True","False","average","False","True","True","full_bar","True","True","False","True",2,"0"
1342,4.4,5,1.34164078649987,0.6,0,0.894427190999916,1.2,0,2.16794833886788,0,0,0,"True","True","average","True","True","False","none","False","True","True","True",1,"0"
1343,4.4,4,0.547722557505166,0.4,0,0.894427190999916,0.6,0,0.894427190999916,0,0,0,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
1344,4.2,4,0.836660026534076,0.6,0,0.894427190999916,1.4,2,0.894427190999916,0.4,0,0.547722557505166,"True","True","quiet","False","False","False","full_bar","True","True","True","True",1,"0"
1345,5,5,0,2.4,2,1.51657508881031,2.4,2,1.14017542509914,0.2,0,0.447213595499958,"False","False","average","False","False","True","full_bar","True","True","False","True",3,"0"
1346,3.8,4,0.447213595499958,1.2,0,2.16794833886788,2,1,2.82842712474619,0,0,0,"True","False","loud","True","True","True","full_bar","True","True","True","True",2,"0"
1347,4.4,4,0.547722557505166,0.8,1,0.836660026534076,1.4,1,1.14017542509914,0.6,0,0.894427190999916,"True","True","average","True","True","True","none","False","True","True","False",1,"0"
1348,2.8,3,1.78885438199983,0.8,0,1.30384048104053,0.8,0,1.30384048104053,0.8,0,1.30384048104053,"True","True","average","False","True","False","none","False","True","True","True",1,"0"
1349,4,4,0.707106781186548,1,1,0.707106781186548,2,2,1,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","True","True",3,"0"
1350,3.6,4,0.894427190999916,1,1,0.707106781186548,1.8,2,1.30384048104053,0.6,1,0.547722557505166,"True","True","average","True","True","True","full_bar","True","True","True","True",2,"0"
1351,4.2,4,0.447213595499958,0.4,0,0.547722557505166,1.4,1,1.51657508881031,0,0,0,"True","False","average","False","True","True","full_bar","True","True","False","True",3,"0"
1352,5,5,0,0.4,0,0.547722557505166,0.8,1,0.447213595499958,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"1"
1353,4.2,4,0.836660026534076,0.4,0,0.547722557505166,1.2,0,2.16794833886788,0.4,0,0.547722557505166,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
1354,4.6,5,0.894427190999916,2,2,2,3.2,3,2.28035085019828,1.8,2,1.78885438199983,"True","True","average","True","True","False","none","False","True","True","True",1,"0"
1355,3.4,4,1.51657508881031,0,0,0,1.2,1,1.30384048104053,0.2,0,0.447213595499958,"True","True","average","True","False","True","full_bar","True","True","True","True",2,"0"
1356,3,3,1.22474487139159,1.2,1,0.447213595499958,3.2,3,0.836660026534076,1.8,2,0.836660026534076,"True","True","average","False","True","True","full_bar","True","True","False","True",1,"0"
1357,4.4,5,0.894427190999916,0,0,0,0.4,0,0.547722557505166,0,0,0,"True","False","quiet","False","False","True","none","True","True","True","True",2,"0"
1358,3.4,3,1.67332005306815,0.4,0,0.547722557505166,0.8,0,1.30384048104053,0.4,0,0.547722557505166,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
1359,4.2,4,0.447213595499958,1.2,1,0.836660026534076,1.6,1,0.894427190999916,0.2,0,0.447213595499958,"True","True","very_loud","False","False","False","full_bar","True","True","True","True",2,"0"
1360,5,5,0,0,0,0,0.6,1,0.547722557505166,0,0,0,"True","True","average","False","True","True","full_bar","True","True","False","True",2,"1"
1361,2.8,3,1.30384048104053,0,0,0,1,1,0.707106781186548,0.2,0,0.447213595499958,"True","False","average","False","True","True","full_bar","True","True","False","True",2,"0"
1362,4.6,5,0.547722557505166,4.4,1,7.63544366752843,4,0,7.87400787401181,4,0,8.39642781187333,"True","False","average","False","True","True","beer_and_wine","True","True","True","True",2,"0"
1363,3.6,4,1.14017542509914,1,1,1,1.4,1,1.14017542509914,0.6,0,0.894427190999916,"True","False","average","False","True","False","full_bar","True","True","False","True",2,"0"
1364,5,5,0,1,1,0.707106781186548,1.4,2,1.34164078649987,0,0,0,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"1"
1365,2.8,3,1.48323969741913,1,0,1.4142135623731,1.2,1,1.6431676725155,0.2,0,0.447213595499958,"True","True","average","True","True","False","none","False","True","True","True",2,"0"
